                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    109,                0.01157,                0.96895,                 1.1604,                0.59841,                0.48525,                0.51867,                0.31702,                0.01083,                0.93283,                  1.142,              0.0016934,              0.0016934,              0.0016934
                    110,                0.01152,                0.97047,                 1.1662,                0.59772,                0.48382,                0.51864,                 0.3172,                0.01083,                0.93261,                 1.1417,              0.0016794,              0.0016794,              0.0016794
                    111,                0.01167,                0.97634,                 1.1642,                0.59751,                0.48574,                0.51924,                0.31725,                0.01082,                0.93179,                 1.1409,              0.0016653,              0.0016653,              0.0016653
                    112,                0.01158,                0.97206,                 1.1627,                0.59572,                0.48733,                0.51893,                0.31725,                0.01081,                0.93164,                 1.1407,              0.0016512,              0.0016512,              0.0016512
                    113,                0.01152,                0.96815,                  1.161,                0.59104,                0.49119,                0.51905,                0.31737,                0.01081,                0.93126,                 1.1406,              0.0016371,              0.0016371,              0.0016371
                    114,                0.01147,                0.95848,                  1.157,                0.59189,                0.48949,                0.52049,                0.31812,                0.01081,                0.93001,                 1.1403,               0.001623,               0.001623,               0.001623
                    115,                0.01152,                0.96633,                 1.1562,                0.59682,                0.48807,                0.52112,                0.31827,                0.01081,                0.92977,                 1.1402,               0.001609,               0.001609,               0.001609
                    116,                0.01155,                0.96788,                 1.1656,                0.59408,                0.49159,                0.52053,                0.31793,                0.01081,                0.92927,                 1.1401,              0.0015949,              0.0015949,              0.0015949
                    117,                0.01158,                0.96616,                 1.1598,                  0.598,                0.48809,                0.52094,                0.31866,                 0.0108,                0.92878,                 1.1399,              0.0015808,              0.0015808,              0.0015808
                    118,                0.01152,                0.96431,                 1.1606,                0.59491,                0.48966,                0.52092,                0.31901,                 0.0108,                0.92893,                 1.1399,              0.0015667,              0.0015667,              0.0015667
                    119,                 0.0115,                0.96386,                  1.158,                0.58751,                 0.4946,                0.52097,                0.31901,                0.01079,                0.92836,                 1.1395,              0.0015526,              0.0015526,              0.0015526
                    120,                 0.0115,                0.96236,                 1.1586,                0.58773,                0.49626,                0.52119,                0.31861,                0.01079,                0.92827,                 1.1398,              0.0015386,              0.0015386,              0.0015386
                    121,                0.01153,                0.95972,                 1.1604,                0.58796,                0.49687,                0.52174,                  0.319,                0.01079,                0.92759,                 1.1396,              0.0015245,              0.0015245,              0.0015245
                    122,                0.01153,                0.96482,                 1.1603,                 0.5876,                0.49819,                0.52159,                0.31917,                0.01079,                0.92714,                 1.1396,              0.0015104,              0.0015104,              0.0015104
                    123,                0.01151,                0.96133,                 1.1578,                0.59031,                0.49759,                0.52127,                0.31892,                0.01078,                0.92622,                 1.1392,              0.0014963,              0.0014963,              0.0014963
                    124,                0.01152,                0.95724,                  1.159,                 0.5923,                0.49609,                0.52167,                0.31903,                0.01078,                0.92617,                 1.1391,              0.0014822,              0.0014822,              0.0014822
                    125,                0.01148,                0.95849,                 1.1574,                0.59087,                0.49913,                 0.5218,                 0.3194,                0.01077,                0.92587,                 1.1388,              0.0014682,              0.0014682,              0.0014682
                    126,                0.01144,                0.95234,                 1.1539,                 0.5897,                0.49695,                0.52159,                0.31912,                0.01077,                0.92556,                 1.1384,              0.0014541,              0.0014541,              0.0014541
