                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    105,                0.01294,                0.97587,                 1.1718,                 0.5968,                0.49098,                0.52119,                0.31892,                0.01229,                 0.9262,                 1.1482,              0.0017498,              0.0017498,              0.0017498
                    106,                0.01298,                0.97831,                 1.1654,                0.60051,                0.48894,                0.52148,                0.31967,                0.01228,                0.92613,                 1.1483,              0.0017357,              0.0017357,              0.0017357
                    107,                0.01293,                0.97371,                   1.17,                0.59838,                0.49249,                0.52179,                0.32037,                0.01228,                0.92603,                 1.1479,              0.0017216,              0.0017216,              0.0017216
                    108,                 0.0129,                0.97257,                 1.1671,                0.60143,                0.49321,                0.52182,                0.31996,                0.01228,                0.92539,                 1.1475,              0.0017075,              0.0017075,              0.0017075
                    109,                0.01287,                0.96483,                 1.1672,                 0.6028,                0.49243,                0.52218,                0.31964,                0.01228,                0.92477,                 1.1475,              0.0016934,              0.0016934,              0.0016934
                    110,                0.01279,                 0.9609,                 1.1697,                0.60241,                0.49187,                0.52221,                 0.3201,                0.01228,                0.92469,                 1.1473,              0.0016794,              0.0016794,              0.0016794
                    111,                0.01291,                0.96878,                 1.1691,                0.60332,                0.49202,                0.52241,                0.32005,                0.01228,                0.92435,                 1.1474,              0.0016653,              0.0016653,              0.0016653
                    112,                0.01281,                0.96379,                 1.1648,                0.60094,                0.49441,                0.52252,                0.32014,                0.01227,                0.92346,                 1.1471,              0.0016512,              0.0016512,              0.0016512
                    113,                0.01281,                  0.958,                  1.165,                 0.6024,                0.49209,                0.52272,                0.32069,                0.01226,                0.92231,                 1.1467,              0.0016371,              0.0016371,              0.0016371
                    114,                0.01281,                0.95466,                 1.1632,                 0.6058,                0.49336,                0.52373,                0.32111,                0.01226,                0.92175,                 1.1459,               0.001623,               0.001623,               0.001623
                    115,                0.01283,                0.96264,                 1.1623,                0.59899,                0.49502,                0.52346,                0.32093,                0.01226,                0.92184,                 1.1459,               0.001609,               0.001609,               0.001609
                    116,                0.01286,                0.96468,                 1.1715,                0.59835,                0.49425,                0.52323,                0.32057,                0.01225,                  0.922,                 1.1457,              0.0015949,              0.0015949,              0.0015949
                    117,                0.01283,                0.95654,                 1.1631,                 0.6004,                0.49682,                0.52383,                0.32095,                0.01226,                0.92201,                 1.1458,              0.0015808,              0.0015808,              0.0015808
                    118,                 0.0128,                0.95631,                 1.1652,                0.59486,                0.49937,                0.52447,                0.32141,                0.01226,                0.92165,                 1.1458,              0.0015667,              0.0015667,              0.0015667
                    119,                 0.0128,                 0.9578,                 1.1618,                0.60043,                0.49659,                0.52453,                0.32103,                0.01225,                0.92079,                 1.1452,              0.0015526,              0.0015526,              0.0015526
                    120,                0.01281,                0.95671,                 1.1638,                0.60619,                0.49459,                0.52409,                0.32109,                0.01225,                0.92047,                  1.145,              0.0015386,              0.0015386,              0.0015386
