                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     89,                0.01069,                0.99944,                 1.0898,                0.57816,                0.47932,                0.50167,                0.30918,                 0.0102,                0.95411,                 1.0744,              0.0015667,              0.0015667,              0.0015667
                     90,                0.01068,                 1.0052,                 1.0858,                0.57726,                0.47667,                0.50171,                0.30908,                0.01019,                0.95372,                 1.0737,              0.0015479,              0.0015479,              0.0015479
                     91,                0.01066,                 1.0003,                 1.0882,                0.58035,                0.47226,                0.50132,                0.30832,                0.01019,                0.95358,                 1.0737,              0.0015292,              0.0015292,              0.0015292
                     92,                0.01072,                0.99834,                 1.0901,                0.57565,                0.47596,                0.50152,                0.30891,                0.01018,                0.95345,                 1.0733,              0.0015104,              0.0015104,              0.0015104
                     93,                0.01062,                0.99105,                 1.0853,                0.57967,                0.47788,                0.50171,                0.31002,                0.01017,                0.95343,                 1.0722,              0.0014916,              0.0014916,              0.0014916
                     94,                0.01067,                0.98851,                 1.0842,                0.58665,                0.47147,                0.50062,                0.30957,                0.01016,                0.95163,                 1.0717,              0.0014729,              0.0014729,              0.0014729
                     95,                0.01064,                0.98505,                 1.0868,                0.58893,                0.47048,                0.50154,                 0.3095,                0.01016,                0.95088,                 1.0709,              0.0014541,              0.0014541,              0.0014541
                     96,                0.01064,                0.98697,                 1.0851,                0.58761,                0.47179,                0.50252,                0.31021,                0.01015,                0.95043,                 1.0705,              0.0014353,              0.0014353,              0.0014353
                     97,                0.01062,                0.98541,                 1.0829,                 0.5889,                0.47285,                0.50266,                0.31005,                0.01015,                0.95053,                 1.0703,              0.0014165,              0.0014165,              0.0014165
                     98,                0.01067,                 0.9907,                 1.0852,                0.58525,                0.47655,                 0.5028,                0.31058,                0.01015,                0.94996,                 1.0705,              0.0013978,              0.0013978,              0.0013978
                     99,                0.01058,                0.98119,                  1.083,                0.58182,                 0.4824,                0.50385,                0.31124,                0.01016,                 0.9485,                   1.07,               0.001379,               0.001379,               0.001379
                    100,                0.01062,                0.97999,                 1.0815,                0.57695,                0.48484,                0.50383,                0.31145,                0.01015,                0.94826,                 1.0695,              0.0013602,              0.0013602,              0.0013602
                    101,                0.01064,                0.98063,                 1.0823,                0.58316,                0.48409,                 0.5048,                0.31261,                0.01014,                0.94704,                 1.0696,              0.0013414,              0.0013414,              0.0013414
                    102,                 0.0106,                0.97795,                 1.0816,                 0.5844,                0.48278,                 0.5048,                0.31242,                0.01014,                0.94698,                 1.0695,              0.0013227,              0.0013227,              0.0013227
                    103,                0.01059,                0.98099,                  1.082,                0.58347,                0.48233,                0.50559,                0.31221,                0.01013,                0.94598,                 1.0691,              0.0013039,              0.0013039,              0.0013039
                    104,                0.01055,                0.96911,                 1.0786,                0.57982,                0.48291,                0.50502,                0.31255,                0.01014,                0.94581,                  1.069,              0.0012851,              0.0012851,              0.0012851
                    105,                0.01057,                0.97278,                 1.0801,                0.58597,                0.47877,                0.50597,                0.31293,                0.01014,                0.94436,                 1.0691,              0.0012663,              0.0012663,              0.0012663
                    106,                0.01058,                0.97207,                 1.0759,                0.58977,                0.47738,                0.50625,                0.31301,                0.01014,                0.94338,                 1.0688,              0.0012476,              0.0012476,              0.0012476
                    107,                0.01057,                0.97073,                 1.0786,                0.58713,                0.47728,                0.50612,                0.31313,                0.01013,                0.94306,                 1.0683,              0.0012288,              0.0012288,              0.0012288
