                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                0.01334,                 1.0484,                 1.1832,                0.55321,                0.47156,                0.48899,                0.29585,                0.01256,                0.98265,                 1.1574,               0.002205,               0.002205,               0.002205
                     56,                0.01325,                 1.0418,                 1.1816,                0.55695,                0.47587,                0.49402,                0.29977,                0.01254,                0.97507,                 1.1552,              0.0021862,              0.0021862,              0.0021862
                     57,                0.01325,                 1.0381,                 1.1806,                0.56211,                0.46553,                0.49237,                0.29921,                0.01254,                0.97481,                 1.1557,              0.0021675,              0.0021675,              0.0021675
                     58,                0.01329,                 1.0404,                 1.1811,                0.56284,                0.47394,                0.49038,                0.29817,                0.01254,                0.97607,                 1.1558,              0.0021487,              0.0021487,              0.0021487
                     59,                0.01316,                 1.0271,                  1.175,                0.56861,                0.47091,                0.49342,                0.30122,                0.01253,                0.97272,                 1.1543,              0.0021299,              0.0021299,              0.0021299
                     60,                0.01325,                 1.0331,                 1.1797,                0.56572,                0.47336,                0.49654,                0.30332,                0.01249,                0.96989,                  1.152,              0.0021111,              0.0021111,              0.0021111
                     61,                0.01321,                 1.0321,                 1.1776,                0.56698,                0.47756,                0.49713,                  0.302,                0.01252,                0.96722,                  1.153,              0.0020924,              0.0020924,              0.0020924
                     62,                0.01325,                 1.0302,                  1.177,                0.57154,                0.47253,                0.49926,                0.30406,                0.01247,                0.96772,                 1.1522,              0.0020736,              0.0020736,              0.0020736
                     63,                0.01321,                 1.0263,                 1.1775,                0.57634,                0.46995,                 0.4976,                0.30273,                0.01249,                0.96756,                 1.1533,              0.0020548,              0.0020548,              0.0020548
                     64,                0.01318,                  1.025,                 1.1722,                0.57164,                 0.4839,                0.50093,                0.30441,                0.01247,                0.96391,                 1.1518,              0.0020361,              0.0020361,              0.0020361
                     65,                0.01315,                 1.0252,                 1.1733,                0.56902,                 0.4823,                0.50208,                0.30586,                0.01249,                0.96356,                 1.1522,              0.0020173,              0.0020173,              0.0020173
                     66,                0.01322,                 1.0256,                 1.1783,                0.58619,                0.47255,                0.50134,                 0.3053,                0.01248,                0.96181,                 1.1516,              0.0019985,              0.0019985,              0.0019985
                     67,                0.01312,                 1.0168,                 1.1734,                0.56702,                0.47807,                0.50085,                0.30481,                 0.0125,                0.96063,                 1.1518,              0.0019797,              0.0019797,              0.0019797
                     68,                0.01311,                 1.0185,                  1.173,                0.56885,                0.47662,                0.50197,                0.30652,                0.01246,                0.96119,                 1.1501,               0.001961,               0.001961,               0.001961
                     69,                0.01318,                 1.0212,                 1.1743,                0.56755,                0.47896,                0.50102,                0.30561,                0.01243,                 0.9604,                 1.1499,              0.0019422,              0.0019422,              0.0019422
                     70,                0.01318,                 1.0221,                 1.1807,                0.57294,                0.47568,                0.50242,                0.30626,                0.01245,                0.95965,                 1.1498,              0.0019234,              0.0019234,              0.0019234
                     71,                0.01306,                 1.0119,                 1.1707,                0.57429,                0.48176,                 0.5037,                0.30709,                0.01244,                 0.9567,                 1.1496,              0.0019046,              0.0019046,              0.0019046
                     72,                0.01316,                 1.0146,                 1.1718,                0.57831,                0.47865,                0.50352,                 0.3075,                0.01242,                0.95655,                 1.1492,              0.0018859,              0.0018859,              0.0018859
                     73,                0.01318,                 1.0165,                 1.1744,                0.57587,                0.48197,                0.50348,                0.30754,                0.01244,                 0.9558,                 1.1493,              0.0018671,              0.0018671,              0.0018671
                     74,                0.01309,                 1.0125,                  1.171,                0.57079,                0.48553,                0.50453,                0.30772,                0.01243,                0.95581,                 1.1486,              0.0018483,              0.0018483,              0.0018483
                     75,                0.01314,                 1.0131,                 1.1717,                0.57347,                0.47931,                0.50439,                0.30773,                0.01244,                0.95468,                 1.1471,              0.0018295,              0.0018295,              0.0018295
                     76,                0.01306,                 1.0057,                  1.169,                0.57174,                0.48568,                0.50678,                0.30845,                0.01241,                0.95043,                 1.1463,              0.0018108,              0.0018108,              0.0018108
                     77,                0.01302,                 1.0002,                 1.1654,                 0.5656,                0.48347,                 0.5054,                0.30837,                0.01241,                0.95116,                 1.1458,               0.001792,               0.001792,               0.001792
                     78,                0.01305,                 1.0021,                   1.17,                0.58452,                0.47615,                0.50619,                0.30915,                0.01239,                0.94869,                  1.144,              0.0017732,              0.0017732,              0.0017732
                     79,                0.01304,                0.99975,                 1.1694,                0.57592,                0.48323,                0.50723,                0.30901,                0.01242,                0.94989,                 1.1456,              0.0017545,              0.0017545,              0.0017545
                     80,                0.01312,                 1.0043,                 1.1715,                0.58296,                0.48503,                0.50741,                0.30949,                0.01242,                0.94862,                 1.1462,              0.0017357,              0.0017357,              0.0017357
                     81,                0.01303,                0.99855,                 1.1682,                0.59389,                0.47942,                0.50821,                0.30967,                0.01239,                0.94607,                 1.1453,              0.0017169,              0.0017169,              0.0017169
                     82,                0.01304,                  0.997,                 1.1651,                0.58142,                0.48407,                0.50875,                0.31015,                0.01238,                 0.9464,                 1.1445,              0.0016981,              0.0016981,              0.0016981
                     83,                0.01303,                0.99891,                   1.17,                0.59457,                0.47732,                0.50986,                0.31106,                0.01239,                  0.947,                 1.1443,              0.0016794,              0.0016794,              0.0016794
                     84,                0.01299,                0.98929,                 1.1633,                0.59009,                0.48136,                0.51068,                0.31204,                0.01238,                0.94588,                 1.1447,              0.0016606,              0.0016606,              0.0016606
                     85,                0.01297,                0.99107,                 1.1635,                0.59286,                0.48265,                0.51211,                0.31239,                0.01237,                0.94504,                 1.1427,              0.0016418,              0.0016418,              0.0016418
                     86,                0.01296,                0.98673,                 1.1613,                0.59672,                0.48024,                0.51295,                0.31301,                0.01236,                0.94246,                 1.1428,               0.001623,               0.001623,               0.001623
                     87,                0.01305,                0.99296,                 1.1687,                0.59368,                0.48296,                0.51336,                0.31276,                0.01237,                 0.9431,                 1.1431,              0.0016043,              0.0016043,              0.0016043
                     88,                0.01302,                0.98846,                 1.1639,                0.59879,                0.48341,                0.51309,                0.31348,                0.01237,                0.94216,                 1.1421,              0.0015855,              0.0015855,              0.0015855
                     89,                0.01297,                0.98464,                 1.1645,                0.58897,                0.48862,                0.51431,                0.31388,                0.01237,                0.94129,                  1.142,              0.0015667,              0.0015667,              0.0015667
                     90,                0.01292,                0.98724,                 1.1572,                0.59388,                0.48693,                  0.515,                0.31395,                0.01237,                0.94109,                 1.1418,              0.0015479,              0.0015479,              0.0015479
                     91,                0.01291,                 0.9815,                  1.163,                0.59809,                0.48807,                0.51431,                0.31434,                0.01238,                0.94107,                 1.1421,              0.0015292,              0.0015292,              0.0015292
                     92,                0.01295,                0.98258,                 1.1615,                0.59523,                0.49061,                0.51578,                0.31533,                0.01236,                0.93845,                  1.141,              0.0015104,              0.0015104,              0.0015104
                     93,                0.01286,                0.97525,                 1.1585,                0.59809,                0.48309,                0.51466,                0.31458,                0.01236,                0.93918,                 1.1407,              0.0014916,              0.0014916,              0.0014916
                     94,                0.01292,                 0.9753,                  1.157,                 0.5996,                0.48178,                0.51512,                0.31511,                0.01234,                0.93875,                 1.1402,              0.0014729,              0.0014729,              0.0014729
                     95,                0.01289,                0.97326,                 1.1595,                  0.602,                0.48279,                0.51538,                0.31507,                0.01233,                0.93864,                 1.1392,              0.0014541,              0.0014541,              0.0014541
                     96,                0.01288,                0.96927,                 1.1582,                0.60469,                0.48251,                0.51548,                 0.3156,                0.01234,                0.93758,                  1.139,              0.0014353,              0.0014353,              0.0014353
                     97,                0.01288,                0.96987,                 1.1573,                0.59762,                 0.4878,                0.51648,                0.31562,                0.01233,                0.93725,                 1.1386,              0.0014165,              0.0014165,              0.0014165
                     98,                0.01289,                 0.9708,                 1.1561,                 0.5891,                 0.4893,                0.51637,                0.31521,                0.01233,                0.93726,                 1.1387,              0.0013978,              0.0013978,              0.0013978
                     99,                0.01281,                0.96654,                 1.1566,                 0.6004,                0.48481,                0.51646,                0.31492,                0.01233,                0.93642,                  1.138,               0.001379,               0.001379,               0.001379
                    100,                0.01285,                0.96271,                 1.1523,                0.59514,                0.48802,                0.51711,                0.31556,                0.01233,                0.93485,                 1.1374,              0.0013602,              0.0013602,              0.0013602
                    101,                0.01287,                0.96554,                 1.1547,                0.60075,                0.48762,                0.51803,                0.31599,                0.01232,                 0.9342,                 1.1373,              0.0013414,              0.0013414,              0.0013414
                    102,                0.01283,                0.96166,                 1.1546,                0.59956,                0.48881,                0.51844,                0.31612,                0.01232,                0.93372,                 1.1378,              0.0013227,              0.0013227,              0.0013227
                    103,                 0.0128,                0.96234,                 1.1536,                 0.6027,                  0.487,                0.51832,                 0.3159,                0.01231,                0.93373,                 1.1377,              0.0013039,              0.0013039,              0.0013039
                    104,                 0.0128,                0.95557,                 1.1521,                0.60272,                0.48724,                0.51868,                0.31672,                0.01232,                0.93336,                 1.1378,              0.0012851,              0.0012851,              0.0012851
                    105,                0.01282,                 0.9594,                 1.1541,                0.60966,                0.48506,                0.51969,                0.31759,                0.01231,                0.93244,                 1.1375,              0.0012663,              0.0012663,              0.0012663
                    106,                0.01283,                0.95646,                 1.1472,                0.60666,                0.48569,                 0.5195,                0.31724,                 0.0123,                0.93172,                 1.1373,              0.0012476,              0.0012476,              0.0012476
                    107,                0.01283,                0.95638,                 1.1522,                0.60169,                0.49025,                0.52084,                0.31777,                 0.0123,                0.93028,                 1.1368,              0.0012288,              0.0012288,              0.0012288
                    108,                0.01279,                0.95284,                 1.1495,                0.60528,                0.48917,                0.52038,                0.31848,                0.01229,                0.92913,                 1.1362,                0.00121,                0.00121,                0.00121
                    109,                0.01273,                0.94318,                  1.149,                0.60555,                0.48816,                0.52132,                0.31856,                0.01229,                0.92807,                 1.1362,              0.0011913,              0.0011913,              0.0011913
                    110,                0.01267,                0.94202,                 1.1514,                0.60125,                0.49022,                0.52083,                0.31872,                0.01229,                0.92773,                  1.136,              0.0011725,              0.0011725,              0.0011725
                    111,                0.01276,                0.94603,                 1.1492,                0.60025,                0.49297,                 0.5226,                 0.3193,                0.01229,                0.92669,                 1.1357,              0.0011537,              0.0011537,              0.0011537
                    112,                0.01271,                0.94415,                  1.148,                0.60565,                0.49086,                0.52363,                0.32015,                0.01229,                0.92562,                 1.1351,              0.0011349,              0.0011349,              0.0011349
                    113,                0.01269,                0.94105,                  1.147,                0.60834,                0.49159,                0.52496,                0.32043,                0.01228,                0.92477,                 1.1347,              0.0011162,              0.0011162,              0.0011162
                    114,                0.01266,                0.93364,                 1.1439,                0.60568,                0.49173,                0.52543,                0.32082,                0.01228,                0.92415,                 1.1346,              0.0010974,              0.0010974,              0.0010974
                    115,                0.01269,                0.93846,                 1.1416,                0.61084,                0.49018,                0.52545,                0.32101,                0.01226,                0.92379,                 1.1336,              0.0010786,              0.0010786,              0.0010786
                    116,                0.01273,                0.94023,                  1.152,                0.61597,                0.48804,                0.52486,                0.32106,                0.01226,                0.92355,                 1.1332,              0.0010598,              0.0010598,              0.0010598
                    117,                 0.0127,                0.93562,                 1.1442,                0.61536,                0.48921,                0.52533,                0.32119,                0.01225,                0.92275,                 1.1327,              0.0010411,              0.0010411,              0.0010411
                    118,                0.01267,                0.93387,                 1.1463,                0.61729,                0.48922,                0.52514,                0.32125,                0.01225,                0.92265,                 1.1326,              0.0010223,              0.0010223,              0.0010223
                    119,                0.01264,                0.93219,                 1.1417,                0.61129,                0.49175,                0.52503,                0.32139,                0.01224,                0.92208,                 1.1325,              0.0010035,              0.0010035,              0.0010035
                    120,                0.01266,                 0.9326,                 1.1438,                0.61102,                0.49444,                0.52519,                0.32109,                0.01224,                0.92139,                 1.1323,             0.00098475,             0.00098475,             0.00098475
                    121,                0.01264,                0.92465,                 1.1427,                 0.6138,                0.49439,                0.52581,                 0.3217,                0.01224,                0.92127,                  1.132,             0.00096597,             0.00096597,             0.00096597
                    122,                0.01265,                0.92927,                 1.1419,                0.61188,                0.49614,                0.52561,                0.32226,                0.01223,                0.92082,                 1.1315,              0.0009472,              0.0009472,              0.0009472
                    123,                0.01264,                0.92848,                 1.1411,                0.60725,                0.49787,                0.52665,                0.32223,                0.01223,                0.91966,                 1.1313,             0.00092843,             0.00092843,             0.00092843
                    124,                0.01265,                0.92469,                  1.142,                0.60512,                0.49731,                0.52646,                0.32217,                0.01223,                0.91966,                 1.1313,             0.00090965,             0.00090965,             0.00090965
                    125,                 0.0126,                0.92137,                 1.1404,                0.60863,                0.49652,                0.52693,                0.32222,                0.01223,                0.91944,                 1.1312,             0.00089088,             0.00089088,             0.00089088
                    126,                 0.0126,                0.91889,                 1.1392,                0.60748,                0.49473,                 0.5266,                0.32205,                0.01223,                0.91871,                 1.1309,             0.00087211,             0.00087211,             0.00087211
                    127,                0.01266,                0.92605,                 1.1421,                0.60786,                0.49518,                0.52701,                0.32184,                0.01223,                0.91881,                 1.1307,             0.00085333,             0.00085333,             0.00085333
                    128,                0.01257,                0.91828,                 1.1394,                0.60379,                0.49628,                0.52699,                0.32229,                0.01222,                0.91882,                 1.1305,             0.00083456,             0.00083456,             0.00083456
                    129,                0.01256,                0.91667,                  1.138,                0.60409,                0.49673,                0.52707,                0.32195,                0.01222,                0.91889,                 1.1305,             0.00081579,             0.00081579,             0.00081579
                    130,                0.01262,                0.91819,                 1.1384,                0.60155,                0.49888,                0.52784,                0.32256,                0.01222,                0.91833,                 1.1305,             0.00079701,             0.00079701,             0.00079701
                    131,                0.01263,                0.92096,                 1.1408,                0.60297,                0.49762,                 0.5278,                 0.3226,                0.01222,                0.91838,                 1.1306,             0.00077824,             0.00077824,             0.00077824
                    132,                 0.0126,                0.91593,                  1.137,                0.60332,                0.49755,                0.52781,                0.32267,                0.01222,                0.91822,                 1.1303,             0.00075947,             0.00075947,             0.00075947
                    133,                0.01256,                0.91254,                 1.1357,                0.60415,                0.49918,                0.52776,                0.32274,                0.01222,                0.91769,                   1.13,             0.00074069,             0.00074069,             0.00074069
                    134,                0.01255,                0.90717,                 1.1345,                0.60176,                0.49956,                0.52818,                0.32305,                0.01222,                0.91723,                 1.1299,             0.00072192,             0.00072192,             0.00072192
                    135,                0.01251,                0.90331,                 1.1307,                0.60317,                0.49867,                0.52809,                0.32322,                0.01221,                0.91656,                 1.1296,             0.00070315,             0.00070315,             0.00070315
